nome_unidade;id_unidade;cep;logradouro;bairro;curso;resultado;resultado_motivo;distancia_media;distancia_minima;distancia_maxima
Angelo Ceroni, EMEB Padre;16;9762340;RUA SANTO ANTONIO;INDUSTRIAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2100;2100;2100
Angelo Ceroni, EMEB Padre;16;9784065;RUA SANTO ANTONIO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2066,666667;1900;2200
Angelo Ceroni, EMEB Padre;16;9785065;RUA SANTO ANTONIO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2100;2100;2100
Angelo Ceroni, EMEB Padre;16;9784355;RUA SAO FRANCISCO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2600;2400;2700
Angelo Ceroni, EMEB Padre;16;9785020;RUA SAO JORGE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;900;900;900
Angelo Ceroni, EMEB Padre;16;9784380;RUA SAO JUDAS TADEU;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2366,333333;2300;2499
Angelo Ceroni, EMEB Padre;16;9784380;RUA SAO JUDAS TADEU;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2366,333333;2300;2499
Angelo Ceroni, EMEB Padre;16;9780650;RUA SAO RAIMUNDO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1100;1000;1200
Angelo Ceroni, EMEB Padre;16;9784310;RUA SAO ROQUE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Angelo Ceroni, EMEB Padre;16;9784310;RUA SAO ROQUE;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Angelo Ceroni, EMEB Padre;16;9765620;RUA SAPUCAIA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1400;1400;1400
Angelo Ceroni, EMEB Padre;16;9772020;RUA SARACANTA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;750;750;750
Angelo Ceroni, EMEB Padre;16;9784185;RUA SETE DE SETEMBRO;BOA VISTA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784185;RUA SETE DE SETEMBRO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9785065;RUA SETE DE SETEMBRO;BOA VISTA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9785065;RUA SETE DE SETEMBRO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Angelo Ceroni, EMEB Padre;16;9784005;RUA SEVERO DE SOUZA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1650;1600;1700
Angelo Ceroni, EMEB Padre;16;9762340;RUA STO ANTONIO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2100;2100;2100
Angelo Ceroni, EMEB Padre;16;9784360;RUA TANCREDO NEVES;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2400;2400;2400
Angelo Ceroni, EMEB Padre;16;9780900;RUA TIRADENTES 1837;SANTA TEREZINHA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Angelo Ceroni, EMEB Padre;16;9761390;RUA TUPI;VILA TUPI;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1100;1100;1100
Angelo Ceroni, EMEB Padre;16;9784155;RUA UBIRAJARA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1516,666667;1400;1600
Angelo Ceroni, EMEB Padre;16;9784155;RUA UBIRAJARA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1516,666667;1400;1600
Angelo Ceroni, EMEB Padre;16;9784460;RUA UNIAO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2000;1500;2500
Angelo Ceroni, EMEB Padre;16;9784340;RUA VASCO DA GAMA;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2850;2300;3400
Angelo Ceroni, EMEB Padre;16;9785010;RUA VINTE CINCO DE DEZEMBRO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;900;900;900
Angelo Ceroni, EMEB Padre;16;9765670;RUA VINTE E DOIS DE NOVEMBRO;PARQUE SAO BERNARDO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Angelo Ceroni, EMEB Padre;16;9784515;RUA VINTE E OITO DE ABRIL;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2900;2900;2900
Angelo Ceroni, EMEB Padre;16;9784515;RUA VINTE E OITO DE ABRIL;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2900;2900;2900
Angelo Ceroni, EMEB Padre;16;9784125;RUA VINTE E OITO DE AGOSTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1266,666667;1200;1300
Angelo Ceroni, EMEB Padre;16;9784215;RUA VINTE E SEIS DE MARCO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1900;1900;1900
Angelo Ceroni, EMEB Padre;16;9784120;RUA VINTE E SETE DE AGOSTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Angelo Ceroni, EMEB Padre;16;9784120;RUA VINTE E SETE DE AGOSTO;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Angelo Ceroni, EMEB Padre;16;9784215;RUA VINTE SEIS DE MARCO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1700;1700;1700
Angelo Ceroni, EMEB Padre;16;9783130;RUA VITORIA DA CONQUISTA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9781585;TRAVESSA OLIMPIA DE DEUS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2500;2500;2500
Angelo Ceroni, EMEB Padre;16;9784315;RUA SANTA CRUZ;VILA SAO PEDRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;2200;2200;2200
Antonio de Lima, EMEB;19;9791100;AVENIDA VISCONDE DE CAIRU;FERRAZOPOLIS;INF;DEFERIDO;DIFICULDADE DE ACESSO;536,6666667;400;650
Antonio de Lima, EMEB;19;9790408;RUA FLOR DE PRIMAVERA;FERRAZOPOLIS;INF;DEFERIDO;DIFICULDADE DE ACESSO;921,7391304;800;1100
Antonio de Lima, EMEB;19;9791320;RUA JEQUITIBA ROSA;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Antonio Pereira Coutinho, EMEB;22;9856070;RUA AVE DO PARAISO;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;991,6666667;900;1100
Antonio Pereira Coutinho, EMEB;22;9856260;RUA BELA VISTA;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;900;850;950
Antonio Pereira Coutinho, EMEB;22;9856120;RUA CARDEAL;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;980;850;1100
Antonio Pereira Coutinho, EMEB;22;9856280;RUA COLMEIAS;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;885,7142857;850;900
Antonio Pereira Coutinho, EMEB;22;9856220;RUA PLANALTO;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1022,916667;950;1100
Antonio Pereira Coutinho, EMEB;22;9856220;RUA PLANALTO;JOAO DE BARRO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1022,916667;950;1100
Arlindo Miguel Teixeira, EMEB;25;9856001;AVENIDA JOAO DE BARRO;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1609,090909;1300;2000
Arlindo Miguel Teixeira, EMEB;25;9856210;RUA ALBATROZ;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1300;1100;1600
Arlindo Miguel Teixeira, EMEB;25;9856150;RUA BEIJA-FLOR;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1430;1100;1900
Arlindo Miguel Teixeira, EMEB;25;9857160;RUA BERTIOGA;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1516,666667;1400;1700
Arlindo Miguel Teixeira, EMEB;25;9856140;RUA DAS ANDORINHAS;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1540;1200;2000
Arlindo Miguel Teixeira, EMEB;25;9856160;RUA DAS ARARAS;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1387,5;1100;2000
Arlindo Miguel Teixeira, EMEB;25;9857010;RUA DAS QUARESMEIRAS;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1482,758621;1200;3300
Arlindo Miguel Teixeira, EMEB;25;9857015;RUA DOS PALMITAIS;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1420,689655;1200;1700
Arlindo Miguel Teixeira, EMEB;25;9857510;RUA JACARANDA;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1472,727273;1400;1700
Arlindo Miguel Teixeira, EMEB;25;9852490;RUA MADRE INES TRIBIOLLI;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1281,818182;1200;1500
Arlindo Miguel Teixeira, EMEB;25;9852490;RUA MADRE INES TRIBIOLLI;JARDIM LAURA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1281,818182;1200;1500
Arlindo Miguel Teixeira, EMEB;25;9852405;RUA MIL E UM;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1455,701754;600;5800
Arlindo Miguel Teixeira, EMEB;25;9852405;RUA MIL E UM;JARDIM LAURA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1455,701754;600;5800
Arlindo Miguel Teixeira, EMEB;25;9857050;RUA NOVA ESPERANCA;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1420,833333;1200;1700
Arlindo Miguel Teixeira, EMEB;25;9857050;RUA NOVA ESPERANCA;PARQUE IDEAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1420,833333;1200;1700
Arlindo Miguel Teixeira, EMEB;25;9856430;RUA PALMEIRAS;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1478,333333;900;3600
Arlindo Miguel Teixeira, EMEB;25;9854200;RUA PAULO LAZZURI;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;513,7209302;260;1900
Arlindo Miguel Teixeira, EMEB;25;9854200;RUA PAULO LAZZURI;SITIO JOANINHA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;513,7209302;260;1900
Arlindo Miguel Teixeira, EMEB;25;9856220;RUA PLANALTO;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1536,486486;650;2200
Arlindo Miguel Teixeira, EMEB;25;9856020;RUA ROUXINOL;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1380;1200;1600
Arlindo Miguel Teixeira, EMEB;25;9857060;RUA SANTO ANDRE;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Arlindo Miguel Teixeira, EMEB;25;9857060;RUA SANTO ANDRE;PARQUE IDEAL;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1200;1200;1200
Arlindo Miguel Teixeira, EMEB;25;9857070;RUA SAO CAETANO DO SUL;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1300;1300;1300
Arlindo Miguel Teixeira, EMEB;25;9856030;RUA TANGARAS;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1450;1000;2200
Arlindo Miguel Teixeira, EMEB;25;9856030;RUA TANGARAS;JOAO DE BARRO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1450;1000;2200
Antonio de Lima, EMEB;19;9791330;AVENIDA VISCONDE DE ARARUAMA;FERRAZOPOLIS;INF;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;612,5;500;850
Antonio de Lima, EMEB;19;9791340;RUA GASPAR DE SOUZA;FERRAZOPOLIS;INF;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;730;600;800
ASSISBRAC II - Pq Selecta;336;9791240;PASSAGEM DOS CAFEZAIS;MONTANHAO;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1300;1200;1400
ASSISBRAC II - Pq Selecta;336;9791220;RUA ANITA GARIBALDI;MONTANHAO;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1416,666667;1200;1600
ASSISBRAC II - Pq Selecta;336;9791800;RUA ERNESTO GASTALDO;MONTANHAO;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1114,285714;1100;1200
Benedito Jose de Morais, EMEB;29;9791100;AVENIDA VISCONDE DE CAIRE;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;743,75;550;800
Benedito Jose de Morais, EMEB;29;9791100;AVENIDA VISCONDE DE CAIRU;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;735,1851852;550;850
Benedito Jose de Morais, EMEB;29;9791100;AVENIDA VISCONDE DE CAIRU;JARDIM  SILVINA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;735,1851852;550;850
Benedito Jose de Morais, EMEB;29;9791390;RUA ANTONIO VARGAS FARIA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;745;700;800
Benedito Jose de Morais, EMEB;29;9790408;RUA FLOR DE PRIMAVERA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1128,571429;1000;1200
Benedito Jose de Morais, EMEB;29;9790408;RUA FLOR DE PRIMAVERA;JARDIM  SILVINA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1128,571429;1000;1200
Antonio Pereira Coutinho, EMEB;22;9856130;RUA DOS CANARIOS;ALVARENGA;INF;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;878,5714286;700;1100
Benedito Jose de Morais, EMEB;29;9791035;RUA JOAO SOARES DA SILVA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;734,0909091;650;800
Benedito Jose de Morais, EMEB;29;9791357;RUA JOSE TEIXEIRA GUIMARAES;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;955;800;1100
Benedito Jose de Morais, EMEB;29;9791356;RUA MARIA ORLINDA MARTINS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1016,666667;1000;1100
Benedito Jose de Morais, EMEB;29;9791006;RUA PADRE LEO COMISSARI;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1000;650;1400
Benedito Jose de Morais, EMEB;29;9791005;RUA PADRE LEO COMISSARI;JARDIM SILVA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;910;450;1500
Benedito Jose de Morais, EMEB;29;9791005;RUA PADRE LEO COMISSARI;JARDIM  SILVINA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;910;450;1500
Benedito Jose de Morais, EMEB;29;9791005;RUA PADRE LEO COMISSARI;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;910;450;1500
Benedito Jose de Morais, EMEB;29;9790405;RUA PONTE ALTA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;893,75;600;1300
Benedito Jose de Morais, EMEB;29;9791300;RUA WASHINGTON LUIZ;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1128,571429;700;1300
Benedito Jose de Morais, EMEB;29;9791073;TRAVESSA ASSEMBLEIA DE DEUS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;811,1111111;750;1000
Arlindo Miguel Teixeira, EMEB;25;9852430;RUA SYLVIO;ALVARENGA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;1069,230769;900;1300
Arlindo Miguel Teixeira, EMEB;25;9852450;RUA ALMEIDA DURAO;ALVARENGA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;808,3333333;500;1100
Benedito Jose de Morais, EMEB;29;9791072;TRAVESSA CANTAREIRA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;828,5714286;700;1100
Benedito Jose de Morais, EMEB;29;9791370;TRAVESSA IMPERIO;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;780;600;850
Arlindo Miguel Teixeira, EMEB;25;9853190;RUA AMERICA DO SUL;ALVARENGA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;910;550;1100
Benedito Jose de Morais, EMEB;29;9791395;TRAVESSA JOTA BLITZ;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;850;750;950
Benedito Jose de Morais, EMEB;29;9791355;TRAVESSA MANOEL AMARO DA SILVA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1010;950;1100
Benedito Jose de Morais, EMEB;29;9791391;TRAVESSA MONTEIRO DE CARVALHO;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;800;800;800
Benedito Jose de Morais, EMEB;29;9791392;TRAVESSA RAUL SEIXAS;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;820;750;850
Benedito Jose de Morais, EMEB;29;9791354;TRAVESSA SANTOS DUMONT;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1063,636364;600;1300
Benedito Jose de Morais, EMEB;29;9791063;TRAVESSA VILA NOVA;FERRAZOPOLIS;FUND;DEFERIDO;DIFICULDADE DE ACESSO;750;750;750
Betel, ASPAS  Ass Presbiteriana Ass Social  Creche;185;9791240;PASSAGEM DOS CAFEZAIS;MONTANHAO;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1315,384615;1200;1500
Arlindo Miguel Teixeira, EMEB;25;9856100;RUA BEMTEVI;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1814,285714;1500;2000
Betel, ASPAS  Ass Presbiteriana Ass Social  Creche;185;9790408;RUA FLOR DE PRIMAVERA;FERRAZOPOLIS;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;890;850;950
Bosko Preradovic, EMEB;31;9853020;ESTRADA DO PONEY CLUB;ALVARENGA;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1716,666667;450;2100
Bruno Massone, EMEB;32;9830050;RUA TAMIRIS;RIO GRANDE;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1006,25;800;1100
Carolina Maria de Jesus, EMEB (Creche S Bernardo);222;9784220;RUA 25 DE DEZEMBRO;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;470;450;500
Arlindo Miguel Teixeira, EMEB;25;9856190;RUA DA AGUIA;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1800;1500;2200
Arlindo Miguel Teixeira, EMEB;25;9856190;RUA DA AGUIA;JOAO DE BARRO;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1800;1500;2200
Carolina Maria de Jesus, EMEB (Creche S Bernardo);222;9784260;RUA ALTO DA BELA VISTA;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;713,6363636;450;1100
Cecilia Oliveira Turbay, EMEB Profa.;41;9831740;RUA RIO GRANDE;RIO GRANDE;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1235;750;1700
Cora Coralina, EMEB;46;9791250;ESTRADA DO MONTANHAO;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1100;1100;1100
Cora Coralina, EMEB;46;9791225;PASSAGEM DO SOSSEGO;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1274,193548;1100;1400
Cora Coralina, EMEB;46;9791240;PASSAGEM DOS CAFEZAIS;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1305,494505;1200;1800
Cora Coralina, EMEB;46;9791220;RUA ANITA GARIBALDI;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1542,465753;1200;9800
Cora Coralina, EMEB;46;9791800;RUA ERNESTO GASTALDO;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;1142,857143;900;1300
Arlindo Miguel Teixeira, EMEB;25;9856480;RUA PIAUI;ALVARENGA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;968,75;800;1200
Arlindo Miguel Teixeira, EMEB;25;9856540;RUA CISNE;ALVARENGA;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;680;600;750
Di Cavalcanti, EMEB;47;9782450;RUA YASMIN;FERRAZOPOLIS;INF;DEFERIDO;DIFICULDADE DE ACESSO;1383,333333;1300;1500
Dolores de Toledo de Matteo, EMEB;48;9762290;RUA EDSON DE QUEIROZ;INDUSTRIAL;CRECHE;DEFERIDO;DIFICULDADE DE ACESSO;1060;300;1900
Edson Danilo Dotto, EMEB;50;9791250;ESTRADA DO MONTANHAO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;6600;6600;6600
Edson Danilo Dotto, EMEB;50;9791225;PASSAGEM DO SOSSEGO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1600;1600;1600
Edson Danilo Dotto, EMEB;50;9791240;PASSAGEM DOS CAFEZAIS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1335,384615;1200;1700
Edson Danilo Dotto, EMEB;50;9791257;PASSAGEM DOS CAFEZAIS;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1325;1200;1500
Edson Danilo Dotto, EMEB;50;9791220;RUA ANITA GARIBALDI;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1500;1500;1500
Edson Danilo Dotto, EMEB;50;9791800;RUA ERNESTO GASTALDO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1141,666667;1000;1200
Arlindo Miguel Teixeira, EMEB;25;9857110;RUA RIBEIRAO PIRES;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1585,714286;1500;1600
Erminia Paggi, EMEB Prof.;51;9784120;RUA 27 DE AGOSTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;913,6363636;700;1100
Arlindo Miguel Teixeira, EMEB;25;9857170;RUA BOA VIAGEM;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1646,153846;1500;1800
Arlindo Miguel Teixeira, EMEB;25;9857180;RUA ANGRA DOS REIS;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1571,428571;1500;1700
Erminia Paggi, EMEB Prof.;51;9780630;RUA ANA MARIA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;777,2727273;650;850
Arlindo Miguel Teixeira, EMEB;25;9857290;RUA UNIDOS DOS QUIMICOS;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2266,666667;2100;2600
Arlindo Miguel Teixeira, EMEB;25;9857300;RUA DA EVOLUCAO;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2142,857143;1900;2400
Arlindo Miguel Teixeira, EMEB;25;9857310;RUA CORDILHEIRA DOS QUIMICOS;ALVARENGA;FUND;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;2108,333333;2000;2400
Erminia Paggi, EMEB Prof.;51;9785080;RUA ANA ROSA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1100;1100;1100
Erminia Paggi, EMEB Prof.;51;9784115;RUA DA ARVORE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;746,4285714;650;850
Erminia Paggi, EMEB Prof.;51;9784145;RUA DA COMUNIDADE;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1012,5;1000;1100
Erminia Paggi, EMEB Prof.;51;9784050;RUA DO OLEODUTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1142,857143;1000;1300
Erminia Paggi, EMEB Prof.;51;9784205;RUA PARANA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;1366,666667;1300;1400
Erminia Paggi, EMEB Prof.;51;9784155;RUA UBIRAJARA;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;990;850;1200
Aureo Cruz, EMEB Prof.;27;9855650;RUA CARAMBOLA;ALVES DIAS;INF;DEFERIDO;DISTÂNCIA MAIOR QUE 1500 METROS;1682,352941;1600;1800
Benedito Jose de Morais, EMEB;29;9790395;RUA DO CONTORNO;FERRAZOPOLIS;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;677,2727273;600;800
Erminia Paggi, EMEB Prof.;51;9784125;RUA VINTE E OITO DE AGOSTO;MONTANHAO;FUND;DEFERIDO;DIFICULDADE DE ACESSO;700;700;700
Euclides da Cunha, EMEB;52;9782120;RUA ANA JULIA LUIZ;MONTANHAO;INF;DEFERIDO;DIFICULDADE DE ACESSO;975;950;1000
Fernando Pessoa, EMEB;53;9853005;ESTRADA DO PONEY CLUB;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1275;300;1700
Benedito Jose de Morais, EMEB;29;9790710;RUA ARLINDO APARECIDO DA SILVA;MONTANHAO;FUND;INDEFERIDO;DISTÂNCIA MENOR QUE 1500 METROS;905,5555556;900;950
Fernando Pessoa, EMEB;53;9853020;ESTRADA DO PONEY CLUB;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1263,157895;1200;1400
Fernando Pessoa, EMEB;53;9853006;ESTRADA DO PONEY CLUB;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1162,5;100;1400
Francisco Beltran Batistini, EMEB;59;9857160;RUA BERTIOGA;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1263,636364;1200;1500
Francisco Beltran Batistini, EMEB;59;9857010;RUA DAS QUARESMEIRAS;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1200;1000;1400
Francisco Beltran Batistini, EMEB;59;9857015;RUA DOS PALMITAIS;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1140;950;1400
Francisco Beltran Batistini, EMEB;59;9857510;RUA JACARANDA;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1240;1200;1300
Francisco Beltran Batistini, EMEB;59;9857050;RUA NOVA ESPERANCA;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;1153,333333;1000;1400
Francisco Beltran Batistini, EMEB;59;9854200;RUA PAULO LAZZURI;ALVARENGA;INF;DEFERIDO;DIFICULDADE DE ACESSO;598,2758621;450;1300
Francisco Beltran Batistini, EMEB;59;9854200;RUA PAULO LAZZURI;SITIO JOANINHA;INF;DEFERIDO;DIFICULDADE DE ACESSO;598,2758621;450;1300
Graciliano Ramos, EMEB;67;9831735;PASSAGEM TROPICAL;RIO GRANDE;INF;DEFERIDO;DIFICULDADE DE ACESSO;1175;1100;1400
